7_practice,7__practice__l=dash-dash-bash-gash-bash-gash-dash-gash__r=gash-dash-dash-gash-dash-gash-dash-bash.wav,Target,dash,11025,dash,37485,bash,63945,gash,90405,bash,116865,gash,143325,dash,158760,gash,185220
7_practice,7__practice__l=dash-dash-bash-gash-bash-gash-dash-gash__r=gash-dash-dash-gash-dash-gash-dash-bash.wav,Masker,gash,0,dash,26460,dash,52920,gash,79380,dash,105840,gash,132300,dash,169785,bash,196245
8_practice,8__practice__l=gash-dash-gash-gash-gash-bash-dash-gash__r=dash-dash-gash-bash-gash-dash-dash-bash.wav,Target,gash,0,dash,26460,gash,63945,gash,79380,gash,116865,bash,132300,dash,169785,gash,185220
8_practice,8__practice__l=gash-dash-gash-gash-gash-bash-dash-gash__r=dash-dash-gash-bash-gash-dash-dash-bash.wav,Masker,dash,11025,dash,37485,gash,52920,bash,90405,gash,105840,dash,143325,dash,158760,bash,196245
9_practice,9__practice__l=gash-dash-gash-bash-gash-bash-gash-dash__r=dash-bash-gash-gash-gash-gash-dash-dash.wav,Target,gash,11025,dash,37485,gash,52920,bash,90405,gash,116865,bash,143325,gash,169785,dash,196245
9_practice,9__practice__l=gash-dash-gash-bash-gash-bash-gash-dash__r=dash-bash-gash-gash-gash-gash-dash-dash.wav,Masker,dash,0,bash,26460,gash,63945,gash,79380,gash,105840,gash,132300,dash,158760,dash,185220
0_side=r_itd=0_az=5_mag=0,0__side=r_itd=0_az=5_mag=0__l=dash-dash-gash-dash-gash-gash-dash-bash__r=gash-bash-dash-bash-dash-dash-dash-dash.wav,Masker,dash,0,dash,37485,gash,63945,dash,79380,gash,105840,gash,143325,dash,158760,bash,196245
0_side=r_itd=0_az=5_mag=0,0__side=r_itd=0_az=5_mag=0__l=dash-dash-gash-dash-gash-gash-dash-bash__r=gash-bash-dash-bash-dash-dash-dash-dash.wav,Target,gash,11025,bash,26460,dash,52920,bash,90405,dash,116865,dash,132300,dash,169785,dash,185220
1_side=r_itd=0_az=5_mag=0,1__side=r_itd=0_az=5_mag=0__l=gash-dash-dash-bash-gash-bash-gash-gash__r=dash-dash-gash-gash-gash-gash-gash-bash.wav,Masker,gash,0,dash,37485,dash,52920,bash,90405,gash,105840,bash,132300,gash,158760,gash,185220
1_side=r_itd=0_az=5_mag=0,1__side=r_itd=0_az=5_mag=0__l=gash-dash-dash-bash-gash-bash-gash-gash__r=dash-dash-gash-gash-gash-gash-gash-bash.wav,Target,dash,11025,dash,26460,gash,63945,gash,79380,gash,116865,gash,143325,gash,169785,bash,196245
2_side=r_itd=0_az=5_mag=0,2__side=r_itd=0_az=5_mag=0__l=dash-gash-gash-gash-dash-bash-dash-dash__r=dash-bash-gash-bash-dash-gash-dash-dash.wav,Masker,dash,11025,gash,37485,gash,52920,gash,79380,dash,116865,bash,143325,dash,169785,dash,185220
2_side=r_itd=0_az=5_mag=0,2__side=r_itd=0_az=5_mag=0__l=dash-gash-gash-gash-dash-bash-dash-dash__r=dash-bash-gash-bash-dash-gash-dash-dash.wav,Target,dash,0,bash,26460,gash,63945,bash,90405,dash,105840,gash,132300,dash,158760,dash,196245
3_side=r_itd=0_az=5_mag=0,3__side=r_itd=0_az=5_mag=0__l=dash-bash-gash-dash-dash-gash-bash-dash__r=dash-dash-dash-bash-dash-gash-gash-gash.wav,Masker,dash,11025,bash,26460,gash,63945,dash,90405,dash,105840,gash,143325,bash,169785,dash,185220
3_side=r_itd=0_az=5_mag=0,3__side=r_itd=0_az=5_mag=0__l=dash-bash-gash-dash-dash-gash-bash-dash__r=dash-dash-dash-bash-dash-gash-gash-gash.wav,Target,dash,0,dash,37485,dash,52920,bash,79380,dash,116865,gash,132300,gash,158760,gash,196245
4_side=r_itd=0_az=5_mag=0,4__side=r_itd=0_az=5_mag=0__l=dash-bash-dash-gash-gash-bash-gash-gash__r=dash-dash-gash-dash-dash-gash-gash-bash.wav,Masker,dash,0,bash,26460,dash,63945,gash,90405,gash,105840,bash,143325,gash,158760,gash,196245
4_side=r_itd=0_az=5_mag=0,4__side=r_itd=0_az=5_mag=0__l=dash-bash-dash-gash-gash-bash-gash-gash__r=dash-dash-gash-dash-dash-gash-gash-bash.wav,Target,dash,11025,dash,37485,gash,52920,dash,79380,dash,116865,gash,132300,gash,169785,bash,185220
5_side=r_itd=0_az=5_mag=0,5__side=r_itd=0_az=5_mag=0__l=dash-gash-bash-dash-bash-dash-gash-dash__r=gash-dash-gash-gash-gash-dash-gash-bash.wav,Masker,dash,11025,gash,37485,bash,63945,dash,90405,bash,105840,dash,132300,gash,158760,dash,196245
5_side=r_itd=0_az=5_mag=0,5__side=r_itd=0_az=5_mag=0__l=dash-gash-bash-dash-bash-dash-gash-dash__r=gash-dash-gash-gash-gash-dash-gash-bash.wav,Target,gash,0,dash,26460,gash,52920,gash,79380,gash,116865,dash,143325,gash,169785,bash,185220
6_side=r_itd=0_az=5_mag=0,6__side=r_itd=0_az=5_mag=0__l=gash-gash-bash-gash-gash-dash-dash-bash__r=dash-gash-dash-gash-bash-dash-dash-dash.wav,Masker,gash,0,gash,37485,bash,63945,gash,79380,gash,116865,dash,132300,dash,169785,bash,185220
6_side=r_itd=0_az=5_mag=0,6__side=r_itd=0_az=5_mag=0__l=gash-gash-bash-gash-gash-dash-dash-bash__r=dash-gash-dash-gash-bash-dash-dash-dash.wav,Target,dash,11025,gash,26460,dash,52920,gash,90405,bash,105840,dash,143325,dash,158760,dash,196245
7_side=r_itd=0_az=5_mag=0,7__side=r_itd=0_az=5_mag=0__l=dash-gash-gash-bash-dash-dash-gash-dash__r=dash-bash-gash-dash-gash-bash-dash-dash.wav,Masker,dash,0,gash,37485,gash,63945,bash,90405,dash,105840,dash,143325,gash,169785,dash,185220
7_side=r_itd=0_az=5_mag=0,7__side=r_itd=0_az=5_mag=0__l=dash-gash-gash-bash-dash-dash-gash-dash__r=dash-bash-gash-dash-gash-bash-dash-dash.wav,Target,dash,11025,bash,26460,gash,52920,dash,79380,gash,116865,bash,132300,dash,158760,dash,196245
8_side=r_itd=0_az=5_mag=0,8__side=r_itd=0_az=5_mag=0__l=gash-dash-dash-bash-gash-bash-dash-gash__r=gash-gash-dash-gash-dash-dash-gash-bash.wav,Masker,gash,0,dash,37485,dash,52920,bash,79380,gash,116865,bash,143325,dash,169785,gash,185220
8_side=r_itd=0_az=5_mag=0,8__side=r_itd=0_az=5_mag=0__l=gash-dash-dash-bash-gash-bash-dash-gash__r=gash-gash-dash-gash-dash-dash-gash-bash.wav,Target,gash,11025,gash,26460,dash,63945,gash,90405,dash,105840,dash,132300,gash,158760,bash,196245
9_side=r_itd=0_az=5_mag=0,9__side=r_itd=0_az=5_mag=0__l=dash-gash-dash-dash-dash-dash-bash-gash__r=dash-bash-dash-bash-gash-gash-gash-dash.wav,Masker,dash,0,gash,37485,dash,52920,dash,90405,dash,105840,dash,143325,bash,158760,gash,185220
9_side=r_itd=0_az=5_mag=0,9__side=r_itd=0_az=5_mag=0__l=dash-gash-dash-dash-dash-dash-bash-gash__r=dash-bash-dash-bash-gash-gash-gash-dash.wav,Target,dash,11025,bash,26460,dash,63945,bash,79380,gash,116865,gash,132300,gash,169785,dash,196245
0_side=l_itd=0_az=5_mag=0,0__side=l_itd=0_az=5_mag=0__l=gash-gash-gash-bash-gash-bash-gash-gash__r=dash-gash-dash-gash-gash-gash-gash-bash.wav,Target,gash,11025,gash,37485,gash,52920,bash,79380,gash,116865,bash,143325,gash,158760,gash,196245
0_side=l_itd=0_az=5_mag=0,0__side=l_itd=0_az=5_mag=0__l=gash-gash-gash-bash-gash-bash-gash-gash__r=dash-gash-dash-gash-gash-gash-gash-bash.wav,Masker,dash,0,gash,26460,dash,63945,gash,90405,gash,105840,gash,132300,gash,169785,bash,185220
1_side=l_itd=0_az=5_mag=0,1__side=l_itd=0_az=5_mag=0__l=gash-gash-gash-dash-dash-bash-dash-bash__r=dash-gash-bash-dash-dash-dash-dash-dash.wav,Target,gash,11025,gash,26460,gash,52920,dash,90405,dash,116865,bash,132300,dash,169785,bash,196245
1_side=l_itd=0_az=5_mag=0,1__side=l_itd=0_az=5_mag=0__l=gash-gash-gash-dash-dash-bash-dash-bash__r=dash-gash-bash-dash-dash-dash-dash-dash.wav,Masker,dash,0,gash,37485,bash,63945,dash,79380,dash,105840,dash,143325,dash,158760,dash,185220
2_side=l_itd=0_az=5_mag=0,2__side=l_itd=0_az=5_mag=0__l=dash-dash-bash-dash-gash-gash-gash-gash__r=gash-gash-gash-gash-bash-gash-dash-bash.wav,Target,dash,0,dash,37485,bash,52920,dash,90405,gash,116865,gash,132300,gash,158760,gash,196245
2_side=l_itd=0_az=5_mag=0,2__side=l_itd=0_az=5_mag=0__l=dash-dash-bash-dash-gash-gash-gash-gash__r=gash-gash-gash-gash-bash-gash-dash-bash.wav,Masker,gash,11025,gash,26460,gash,63945,gash,79380,bash,105840,gash,143325,dash,169785,bash,185220
3_side=l_itd=0_az=5_mag=0,3__side=l_itd=0_az=5_mag=0__l=dash-dash-bash-gash-gash-gash-gash-bash__r=gash-gash-gash-gash-gash-bash-dash-dash.wav,Target,dash,11025,dash,26460,bash,63945,gash,90405,gash,116865,gash,143325,gash,169785,bash,185220
3_side=l_itd=0_az=5_mag=0,3__side=l_itd=0_az=5_mag=0__l=dash-dash-bash-gash-gash-gash-gash-bash__r=gash-gash-gash-gash-gash-bash-dash-dash.wav,Masker,gash,0,gash,37485,gash,52920,gash,79380,gash,105840,bash,132300,dash,158760,dash,196245
4_side=l_itd=0_az=5_mag=0,4__side=l_itd=0_az=5_mag=0__l=dash-gash-gash-dash-bash-dash-bash-dash__r=dash-bash-gash-dash-dash-gash-dash-gash.wav,Target,dash,11025,gash,26460,gash,63945,dash,79380,bash,105840,dash,132300,bash,169785,dash,185220
4_side=l_itd=0_az=5_mag=0,4__side=l_itd=0_az=5_mag=0__l=dash-gash-gash-dash-bash-dash-bash-dash__r=dash-bash-gash-dash-dash-gash-dash-gash.wav,Masker,dash,0,bash,37485,gash,52920,dash,90405,dash,116865,gash,143325,dash,158760,gash,196245
5_side=l_itd=0_az=5_mag=0,5__side=l_itd=0_az=5_mag=0__l=gash-dash-gash-dash-dash-gash-bash-gash__r=dash-gash-bash-dash-bash-gash-dash-gash.wav,Target,gash,11025,dash,37485,gash,52920,dash,79380,dash,105840,gash,132300,bash,158760,gash,185220
5_side=l_itd=0_az=5_mag=0,5__side=l_itd=0_az=5_mag=0__l=gash-dash-gash-dash-dash-gash-bash-gash__r=dash-gash-bash-dash-bash-gash-dash-gash.wav,Masker,dash,0,gash,26460,bash,63945,dash,90405,bash,116865,gash,143325,dash,169785,gash,196245
6_side=l_itd=0_az=5_mag=0,6__side=l_itd=0_az=5_mag=0__l=dash-dash-gash-dash-gash-gash-dash-bash__r=gash-bash-gash-gash-bash-dash-dash-gash.wav,Target,dash,11025,dash,26460,gash,63945,dash,90405,gash,116865,gash,143325,dash,169785,bash,185220
6_side=l_itd=0_az=5_mag=0,6__side=l_itd=0_az=5_mag=0__l=dash-dash-gash-dash-gash-gash-dash-bash__r=gash-bash-gash-gash-bash-dash-dash-gash.wav,Masker,gash,0,bash,37485,gash,52920,gash,79380,bash,105840,dash,132300,dash,158760,gash,196245
7_side=l_itd=0_az=5_mag=0,7__side=l_itd=0_az=5_mag=0__l=dash-bash-dash-dash-gash-dash-dash-gash__r=dash-gash-gash-dash-bash-gash-bash-gash.wav,Target,dash,0,bash,26460,dash,63945,dash,90405,gash,105840,dash,143325,dash,169785,gash,185220
7_side=l_itd=0_az=5_mag=0,7__side=l_itd=0_az=5_mag=0__l=dash-bash-dash-dash-gash-dash-dash-gash__r=dash-gash-gash-dash-bash-gash-bash-gash.wav,Masker,dash,11025,gash,37485,gash,52920,dash,79380,bash,116865,gash,132300,bash,158760,gash,196245
8_side=l_itd=0_az=5_mag=0,8__side=l_itd=0_az=5_mag=0__l=dash-gash-dash-dash-gash-bash-gash-gash__r=dash-gash-dash-bash-gash-dash-gash-bash.wav,Target,dash,11025,gash,26460,dash,52920,dash,79380,gash,116865,bash,132300,gash,158760,gash,196245
8_side=l_itd=0_az=5_mag=0,8__side=l_itd=0_az=5_mag=0__l=dash-gash-dash-dash-gash-bash-gash-gash__r=dash-gash-dash-bash-gash-dash-gash-bash.wav,Masker,dash,0,gash,37485,dash,63945,bash,90405,gash,105840,dash,143325,gash,169785,bash,185220
9_side=l_itd=0_az=5_mag=0,9__side=l_itd=0_az=5_mag=0__l=dash-gash-gash-bash-gash-bash-dash-dash__r=gash-dash-gash-gash-gash-dash-dash-bash.wav,Target,dash,11025,gash,26460,gash,52920,bash,90405,gash,116865,bash,132300,dash,169785,dash,185220
9_side=l_itd=0_az=5_mag=0,9__side=l_itd=0_az=5_mag=0__l=dash-gash-gash-bash-gash-bash-dash-dash__r=gash-dash-gash-gash-gash-dash-dash-bash.wav,Masker,gash,0,dash,37485,gash,63945,gash,79380,gash,105840,dash,143325,dash,158760,bash,196245
0_side=r_itd=0_az=5_mag=1,0__side=r_itd=0_az=5_mag=1__l=gash-dash-bash-dash-dash-bash-dash-gash__r=gash-dash-gash-gash-dash-dash-dash-bash.wav,Masker,gash,11025,dash,37485,bash,52920,dash,90405,dash,116865,bash,143325,dash,158760,gash,196245
0_side=r_itd=0_az=5_mag=1,0__side=r_itd=0_az=5_mag=1__l=gash-dash-bash-dash-dash-bash-dash-gash__r=gash-dash-gash-gash-dash-dash-dash-bash.wav,Target,gash,0,dash,26460,gash,63945,gash,79380,dash,105840,dash,132300,dash,169785,bash,185220
1_side=r_itd=0_az=5_mag=1,1__side=r_itd=0_az=5_mag=1__l=gash-bash-dash-dash-dash-dash-gash-bash__r=dash-gash-dash-bash-gash-gash-gash-dash.wav,Masker,gash,11025,bash,37485,dash,63945,dash,79380,dash,116865,dash,132300,gash,158760,bash,185220
1_side=r_itd=0_az=5_mag=1,1__side=r_itd=0_az=5_mag=1__l=gash-bash-dash-dash-dash-dash-gash-bash__r=dash-gash-dash-bash-gash-gash-gash-dash.wav,Target,dash,0,gash,26460,dash,52920,bash,90405,gash,105840,gash,143325,gash,169785,dash,196245
2_side=r_itd=0_az=5_mag=1,2__side=r_itd=0_az=5_mag=1__l=gash-dash-bash-gash-dash-gash-bash-dash__r=dash-gash-gash-dash-bash-dash-gash-dash.wav,Masker,gash,0,dash,26460,bash,63945,gash,79380,dash,116865,gash,143325,bash,169785,dash,196245
2_side=r_itd=0_az=5_mag=1,2__side=r_itd=0_az=5_mag=1__l=gash-dash-bash-gash-dash-gash-bash-dash__r=dash-gash-gash-dash-bash-dash-gash-dash.wav,Target,dash,11025,gash,37485,gash,52920,dash,90405,bash,105840,dash,132300,gash,158760,dash,185220
3_side=r_itd=0_az=5_mag=1,3__side=r_itd=0_az=5_mag=1__l=gash-bash-gash-gash-dash-bash-dash-dash__r=gash-dash-dash-gash-dash-gash-gash-bash.wav,Masker,gash,0,bash,26460,gash,63945,gash,79380,dash,105840,bash,143325,dash,169785,dash,196245
3_side=r_itd=0_az=5_mag=1,3__side=r_itd=0_az=5_mag=1__l=gash-bash-gash-gash-dash-bash-dash-dash__r=gash-dash-dash-gash-dash-gash-gash-bash.wav,Target,gash,11025,dash,37485,dash,52920,gash,90405,dash,116865,gash,132300,gash,158760,bash,185220
4_side=r_itd=0_az=5_mag=1,4__side=r_itd=0_az=5_mag=1__l=gash-bash-dash-gash-dash-gash-dash-bash__r=gash-gash-gash-dash-gash-bash-gash-gash.wav,Masker,gash,0,bash,26460,dash,52920,gash,90405,dash,116865,gash,143325,dash,158760,bash,185220
4_side=r_itd=0_az=5_mag=1,4__side=r_itd=0_az=5_mag=1__l=gash-bash-dash-gash-dash-gash-dash-bash__r=gash-gash-gash-dash-gash-bash-gash-gash.wav,Target,gash,11025,gash,37485,gash,63945,dash,79380,gash,105840,bash,132300,gash,169785,gash,196245
5_side=r_itd=0_az=5_mag=1,5__side=r_itd=0_az=5_mag=1__l=dash-gash-bash-dash-gash-dash-dash-dash__r=dash-dash-dash-dash-bash-dash-gash-bash.wav,Masker,dash,0,gash,26460,bash,52920,dash,90405,gash,116865,dash,132300,dash,158760,dash,196245
5_side=r_itd=0_az=5_mag=1,5__side=r_itd=0_az=5_mag=1__l=dash-gash-bash-dash-gash-dash-dash-dash__r=dash-dash-dash-dash-bash-dash-gash-bash.wav,Target,dash,11025,dash,37485,dash,63945,dash,79380,bash,105840,dash,143325,gash,169785,bash,185220
6_side=r_itd=0_az=5_mag=1,6__side=r_itd=0_az=5_mag=1__l=gash-dash-dash-gash-bash-dash-dash-gash__r=gash-dash-bash-gash-dash-dash-bash-gash.wav,Masker,gash,11025,dash,26460,dash,52920,gash,90405,bash,105840,dash,132300,dash,158760,gash,196245
6_side=r_itd=0_az=5_mag=1,6__side=r_itd=0_az=5_mag=1__l=gash-dash-dash-gash-bash-dash-dash-gash__r=gash-dash-bash-gash-dash-dash-bash-gash.wav,Target,gash,0,dash,37485,bash,63945,gash,79380,dash,116865,dash,143325,bash,169785,gash,185220
7_side=r_itd=0_az=5_mag=1,7__side=r_itd=0_az=5_mag=1__l=gash-bash-dash-bash-dash-gash-gash-gash__r=gash-dash-gash-dash-gash-gash-bash-dash.wav,Masker,gash,11025,bash,37485,dash,52920,bash,90405,dash,105840,gash,132300,gash,158760,gash,196245
7_side=r_itd=0_az=5_mag=1,7__side=r_itd=0_az=5_mag=1__l=gash-bash-dash-bash-dash-gash-gash-gash__r=gash-dash-gash-dash-gash-gash-bash-dash.wav,Target,gash,0,dash,26460,gash,63945,dash,79380,gash,116865,gash,143325,bash,169785,dash,185220
8_side=r_itd=0_az=5_mag=1,8__side=r_itd=0_az=5_mag=1__l=dash-dash-gash-gash-gash-bash-dash-gash__r=dash-dash-dash-bash-gash-dash-gash-bash.wav,Masker,dash,11025,dash,37485,gash,63945,gash,90405,gash,105840,bash,132300,dash,158760,gash,185220
8_side=r_itd=0_az=5_mag=1,8__side=r_itd=0_az=5_mag=1__l=dash-dash-gash-gash-gash-bash-dash-gash__r=dash-dash-dash-bash-gash-dash-gash-bash.wav,Target,dash,0,dash,26460,dash,52920,bash,79380,gash,116865,dash,143325,gash,169785,bash,196245
9_side=r_itd=0_az=5_mag=1,9__side=r_itd=0_az=5_mag=1__l=gash-bash-dash-dash-gash-gash-bash-gash__r=gash-dash-gash-bash-dash-gash-gash-dash.wav,Masker,gash,11025,bash,37485,dash,52920,dash,79380,gash,116865,gash,143325,bash,158760,gash,185220
9_side=r_itd=0_az=5_mag=1,9__side=r_itd=0_az=5_mag=1__l=gash-bash-dash-dash-gash-gash-bash-gash__r=gash-dash-gash-bash-dash-gash-gash-dash.wav,Target,gash,0,dash,26460,gash,63945,bash,90405,dash,105840,gash,132300,gash,169785,dash,196245
0_side=l_itd=0_az=5_mag=1,0__side=l_itd=0_az=5_mag=1__l=gash-dash-dash-dash-gash-dash-bash-gash__r=dash-gash-bash-gash-bash-gash-dash-gash.wav,Target,gash,0,dash,26460,dash,52920,dash,79380,gash,116865,dash,132300,bash,158760,gash,185220
0_side=l_itd=0_az=5_mag=1,0__side=l_itd=0_az=5_mag=1__l=gash-dash-dash-dash-gash-dash-bash-gash__r=dash-gash-bash-gash-bash-gash-dash-gash.wav,Masker,dash,11025,gash,37485,bash,63945,gash,90405,bash,105840,gash,143325,dash,169785,gash,196245
1_side=l_itd=0_az=5_mag=1,1__side=l_itd=0_az=5_mag=1__l=gash-gash-bash-gash-dash-gash-dash-gash__r=dash-gash-dash-dash-bash-gash-gash-bash.wav,Target,gash,0,gash,37485,bash,63945,gash,90405,dash,105840,gash,143325,dash,169785,gash,196245
1_side=l_itd=0_az=5_mag=1,1__side=l_itd=0_az=5_mag=1__l=gash-gash-bash-gash-dash-gash-dash-gash__r=dash-gash-dash-dash-bash-gash-gash-bash.wav,Masker,dash,11025,gash,26460,dash,52920,dash,79380,bash,116865,gash,132300,gash,158760,bash,185220
2_side=l_itd=0_az=5_mag=1,2__side=l_itd=0_az=5_mag=1__l=gash-gash-gash-dash-dash-bash-dash-dash__r=gash-dash-bash-gash-gash-gash-gash-bash.wav,Target,gash,11025,gash,26460,gash,52920,dash,90405,dash,116865,bash,132300,dash,169785,dash,196245
2_side=l_itd=0_az=5_mag=1,2__side=l_itd=0_az=5_mag=1__l=gash-gash-gash-dash-dash-bash-dash-dash__r=gash-dash-bash-gash-gash-gash-gash-bash.wav,Masker,gash,0,dash,37485,bash,63945,gash,79380,gash,105840,gash,143325,gash,158760,bash,185220
3_side=l_itd=0_az=5_mag=1,3__side=l_itd=0_az=5_mag=1__l=gash-gash-gash-bash-gash-dash-gash-dash__r=gash-dash-gash-gash-dash-bash-gash-bash.wav,Target,gash,0,gash,37485,gash,52920,bash,90405,gash,105840,dash,132300,gash,169785,dash,196245
3_side=l_itd=0_az=5_mag=1,3__side=l_itd=0_az=5_mag=1__l=gash-gash-gash-bash-gash-dash-gash-dash__r=gash-dash-gash-gash-dash-bash-gash-bash.wav,Masker,gash,11025,dash,26460,gash,63945,gash,79380,dash,116865,bash,143325,gash,158760,bash,185220
4_side=l_itd=0_az=5_mag=1,4__side=l_itd=0_az=5_mag=1__l=dash-gash-dash-bash-gash-dash-gash-dash__r=dash-bash-dash-gash-dash-gash-dash-bash.wav,Target,dash,11025,gash,37485,dash,52920,bash,90405,gash,116865,dash,143325,gash,158760,dash,185220
4_side=l_itd=0_az=5_mag=1,4__side=l_itd=0_az=5_mag=1__l=dash-gash-dash-bash-gash-dash-gash-dash__r=dash-bash-dash-gash-dash-gash-dash-bash.wav,Masker,dash,0,bash,26460,dash,63945,gash,79380,dash,105840,gash,132300,dash,169785,bash,196245
5_side=l_itd=0_az=5_mag=1,5__side=l_itd=0_az=5_mag=1__l=gash-bash-dash-gash-bash-gash-dash-dash__r=gash-gash-dash-gash-dash-gash-dash-bash.wav,Target,gash,0,bash,37485,dash,52920,gash,90405,bash,116865,gash,132300,dash,169785,dash,196245
5_side=l_itd=0_az=5_mag=1,5__side=l_itd=0_az=5_mag=1__l=gash-bash-dash-gash-bash-gash-dash-dash__r=gash-gash-dash-gash-dash-gash-dash-bash.wav,Masker,gash,11025,gash,26460,dash,63945,gash,79380,dash,105840,gash,143325,dash,158760,bash,185220
6_side=l_itd=0_az=5_mag=1,6__side=l_itd=0_az=5_mag=1__l=dash-gash-bash-gash-dash-dash-gash-gash__r=dash-gash-gash-gash-dash-bash-gash-bash.wav,Target,dash,11025,gash,26460,bash,52920,gash,79380,dash,116865,dash,143325,gash,158760,gash,196245
6_side=l_itd=0_az=5_mag=1,6__side=l_itd=0_az=5_mag=1__l=dash-gash-bash-gash-dash-dash-gash-gash__r=dash-gash-gash-gash-dash-bash-gash-bash.wav,Masker,dash,0,gash,37485,gash,63945,gash,90405,dash,105840,bash,132300,gash,169785,bash,185220
7_side=l_itd=0_az=5_mag=1,7__side=l_itd=0_az=5_mag=1__l=dash-dash-bash-gash-gash-bash-gash-dash__r=gash-gash-gash-dash-gash-gash-gash-bash.wav,Target,dash,11025,dash,26460,bash,63945,gash,90405,gash,116865,bash,132300,gash,158760,dash,185220
7_side=l_itd=0_az=5_mag=1,7__side=l_itd=0_az=5_mag=1__l=dash-dash-bash-gash-gash-bash-gash-dash__r=gash-gash-gash-dash-gash-gash-gash-bash.wav,Masker,gash,0,gash,37485,gash,52920,dash,79380,gash,105840,gash,143325,gash,169785,bash,196245
8_side=l_itd=0_az=5_mag=1,8__side=l_itd=0_az=5_mag=1__l=gash-dash-dash-dash-dash-bash-dash-gash__r=gash-gash-gash-bash-dash-dash-dash-bash.wav,Target,gash,0,dash,37485,dash,63945,dash,79380,dash,105840,bash,132300,dash,169785,gash,185220
8_side=l_itd=0_az=5_mag=1,8__side=l_itd=0_az=5_mag=1__l=gash-dash-dash-dash-dash-bash-dash-gash__r=gash-gash-gash-bash-dash-dash-dash-bash.wav,Masker,gash,11025,gash,26460,gash,52920,bash,90405,dash,116865,dash,143325,dash,158760,bash,196245
9_side=l_itd=0_az=5_mag=1,9__side=l_itd=0_az=5_mag=1__l=dash-dash-bash-dash-gash-bash-gash-dash__r=gash-gash-dash-gash-dash-dash-gash-bash.wav,Target,dash,0,dash,26460,bash,63945,dash,90405,gash,116865,bash,132300,gash,169785,dash,185220
9_side=l_itd=0_az=5_mag=1,9__side=l_itd=0_az=5_mag=1__l=dash-dash-bash-dash-gash-bash-gash-dash__r=gash-gash-dash-gash-dash-dash-gash-bash.wav,Masker,gash,11025,gash,37485,dash,52920,gash,79380,dash,105840,dash,143325,gash,158760,bash,196245
